PName1,PName2,PName3,PName4,RowcaCode4,DESCRIPTIO,CNTRY_NAME,ADM1_NAME,ADM2_NAME,ADM3_NAME,RowcaCode1,RowcaCode2,RowcaCode3
Balidou, ,0,0,CAF0610050010103,Village,CAF,Basse-Kotto,Zangba,Ouambe,CAF061,CAF061005,CAF061005001
Adjimnasse, ,0,0,CAF0530010020001,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Aifa,Aï¿½ï¿,0,0,CAF0530010020002,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Amardjedjide, ,0,0,CAF0530010020003,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Amardjedjide, ,0,0,CAF0530010020004,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Aoukale, ,0,0,CAF0530010020005,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Ardeba, ,0,0,CAF0530010020006,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Boromata, ,0,0,CAF0530010020007,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Deptere, ,0,0,CAF0530010020008,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Douzi, ,0,0,CAF0530010020009,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Gordil, ,0,0,CAF0530010020010,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Guede, ,0,0,CAF0530010020011,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Kadjaka, ,0,0,CAF0530010020012,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Keche,Keche,0,0,CAF0530010020013,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Kidjidji, ,0,0,CAF0530010020014,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Koumbal, ,0,0,CAF0530010020015,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mamou, ,0,0,CAF0530010020016,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mandjadjara, ,0,0,CAF0530010020017,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mele, ,0,0,CAF0530010020018,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mossabio 1,Massabio 1,0,0,CAF0530010020019,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mossabio 2,Massabio 2,0,0,CAF0530010020020,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mossabio 3, ,0,0,CAF0530010020021,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Mossabio 4, ,0,0,CAF0530010020022,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Ndiffa, ,0,0,CAF0530010020023,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Ndomboloye, ,0,0,CAF0530010020024,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Nzenziri,Nzenzir 1,0,0,CAF0530010020025,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Ouandja, ,0,0,CAF0530010020026,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Sadjar,Sadjar 1,0,0,CAF0530010020027,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Sergobo, ,0,0,CAF0530010020028,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Sikiked, ,0,0,CAF0530010020029,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Sikikede, ,0,0,CAF0530010020030,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Soumassoum, ,0,0,CAF0530010020031,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Tala,Tahala,0,0,CAF0530010020032,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Tarman, ,0,0,CAF0530010020033,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Tiringoulou, ,0,0,CAF0530010020034,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Tiroungoulou, ,0,0,CAF0530010020035,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Manou, ,0,0,CAF0530010020036,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Keche, ,0,0,CAF0530010020037,Village,CAF,Vakaga,Birao,Ouandja,CAF053,CAF053001,CAF053001002
Gbanou, ,0,0,CAF0520020020001,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Kaga-Eyi Koyanga, ,0,0,CAF0520020020002,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Kotto 3, ,0,0,CAF0520020020003,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Kotto 4, ,0,0,CAF0520020020004,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Ouandja 1, ,0,0,CAF0520020020005,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Sam-Ouandja, ,0,0,CAF0520020020006,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Yangou 1, ,0,0,CAF0520020020007,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Yangou-Angouba, ,0,0,CAF0520020020008,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Yangou-Bamada,Yangou-Bamara,0,0,CAF0520020020009,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Yangou-Diamant 1,Yangou-Diamant,0,0,CAF0520020020010,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Yangou-Samba, ,0,0,CAF0520020020011,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Yangou-Wassa, ,0,0,CAF0520020020012,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Kaouadja, ,0,0,CAF0520020020013,Village,CAF,Haute-Kotto,Ouadda,Ouandja Kotto,CAF052,CAF052002,CAF052002002
Ouango, ,0,0,CAF0620020010001,Capital of Sub-prefecture,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Baoungou, ,0,0,CAF0620020010002,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Basse-Kotto, ,0,0,CAF0620020010003,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Dekolo, ,0,0,CAF0620020010004,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Falanze, ,0,0,CAF0620020010005,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gaige 2, ,0,0,CAF0620020010006,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gbakouma, ,0,0,CAF0620020010007,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gbiato, ,0,0,CAF0620020010008,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gbongo, ,0,0,CAF0620020010009,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gnilo 1, ,0,0,CAF0620020010010,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gomba, ,0,0,CAF0620020010011,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Gozobangui, ,0,0,CAF0620020010012,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Kengougba, ,0,0,CAF0620020010013,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Kpignon, ,0,0,CAF0620020010014,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Kpokpo 1, ,0,0,CAF0620020010015,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Loungougba,Loungoumba,0,0,CAF0620020010016,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Magamba,Mangamba,0,0,CAF0620020010017,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Malagamba,Malangamba 2,0,0,CAF0620020010018,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Mbambale, ,0,0,CAF0620020010019,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Mbatoka, ,0,0,CAF0620020010020,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Moleba, ,0,0,CAF0620020010021,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Ndogba,Ndgba,0,0,CAF0620020010022,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Ngalakpa, ,0,0,CAF0620020010023,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Ouango-Kotta, ,0,0,CAF0620020010024,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Ouazzoua, ,0,0,CAF0620020010025,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Sahoro, ,0,0,CAF0620020010026,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Siolo, ,0,0,CAF0620020010027,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Yegbe, ,0,0,CAF0620020010028,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Yenzia,Yenzia,0,0,CAF0620020010029,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Yoloungou,Youloungou,0,0,CAF0620020010030,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Zawara, ,0,0,CAF0620020010031,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Dekolo, ,0,0,CAF0620020010032,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Inzia, ,0,0,CAF0620020010033,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Artemis, ,0,0,CAF0620020010034,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Bozegui, ,0,0,CAF0620020010035,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Ouazoua, ,0,0,CAF0620020010036,Village,CAF,Mbomou,Ouango,Ouango,CAF062,CAF062002,CAF062002001
Bamara-Kassaï,Bamara Kassai,0,0,CAF0320060040001,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Banda, ,0,0,CAF0320060040002,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bobazi, ,0,0,CAF0320060040003,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bodea,Bodeya,0,0,CAF0320060040004,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bogbafio, ,0,0,CAF0320060040005,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bogoro, ,0,0,CAF0320060040006,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Boguia, ,0,0,CAF0320060040007,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Boguidi, ,0,0,CAF0320060040008,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bolhom 1, ,0,0,CAF0320060040009,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bolhom 2, ,0,0,CAF0320060040010,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bomian, ,0,0,CAF0320060040011,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bongono 2, ,0,0,CAF0320060040012,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Botongo, ,0,0,CAF0320060040013,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bowan-Bem, ,0,0,CAF0320060040014,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Boyo, ,0,0,CAF0320060040015,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bozanga, ,0,0,CAF0320060040016,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Danmandji, ,0,0,CAF0320060040017,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Garo,Goro,0,0,CAF0320060040018,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gbadï¿½,Gbadene,0,0,CAF0320060040019,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gbangto, ,0,0,CAF0320060040020,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gbazara, ,0,0,CAF0320060040021,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gbongangou, ,0,0,CAF0320060040022,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Goffo,Gofo,0,0,CAF0320060040023,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gofo Mission, ,0,0,CAF0320060040024,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Kadi 2, ,0,0,CAF0320060040025,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Kadil, ,0,0,CAF0320060040026,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Kakouda 2, ,0,0,CAF0320060040027,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Karogo 2, ,0,0,CAF0320060040028,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Katanga, ,0,0,CAF0320060040029,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Mbala, ,0,0,CAF0320060040030,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Moï¿½ï¿½, ,0,0,CAF0320060040031,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Ngapele,Ngapele,0,0,CAF0320060040032,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Rounga, ,0,0,CAF0320060040033,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Tounda, ,0,0,CAF0320060040034,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Vafio 1, ,0,0,CAF0320060040035,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bozakon, ,0,0,CAF0320060040036,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gbaizera, ,0,0,CAF0320060040037,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Gbandeng, ,0,0,CAF0320060040038,Village,CAF,Ouham,Batangafo,Ouassi,CAF032,CAF032006,CAF032006004
Bankara, ,0,0,CAF0320010050001,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Belle-Vue,Belle Vue,0,0,CAF0320010050002,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bera,Bera,0,0,CAF0320010050003,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Betokori, ,0,0,CAF0320010050004,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bezang Wene, ,0,0,CAF0320010050005,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bodali 1, ,0,0,CAF0320010050006,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bodalo, ,0,0,CAF0320010050007,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bodigui,Bodigui Bea,0,0,CAF0320010050008,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bodigi,Bodigui Gassa,0,0,CAF0320010050009,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bodori, ,0,0,CAF0320010050010,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bofio, ,0,0,CAF0320010050011,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bogaye,Bobaye,0,0,CAF0320010050012,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bogbadi, ,0,0,CAF0320010050013,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Boguente, ,0,0,CAF0320010050014,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Boguessera, ,0,0,CAF0320010050015,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bohala, ,0,0,CAF0320010050016,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bokoba, ,0,0,CAF0320010050017,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bokole,Bokote,0,0,CAF0320010050018,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bokoui, ,0,0,CAF0320010050019,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bomayanga, ,0,0,CAF0320010050020,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bondoro, ,0,0,CAF0320010050021,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bongon,Bongoni,0,0,CAF0320010050022,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Boro Bea, ,0,0,CAF0320010050023,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Borogassa,Boro Gassa,0,0,CAF0320010050024,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Boro,Bouare,0,0,CAF0320010050025,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Boue,Bowï,0,0,CAF0320010050026,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bowane, ,0,0,CAF0320010050027,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bowassi,Boassi,0,0,CAF0320010050028,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Ndamba,Damba,0,0,CAF0320010050029,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Gbatong Gassa, ,0,0,CAF0320010050030,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Gbazian Kette, ,0,0,CAF0320010050031,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Baziangassa,Gbaziangassa,0,0,CAF0320010050032,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Gpt Bowe, ,0,0,CAF0320010050033,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Kakada, ,0,0,CAF0320010050034,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Mbango, ,0,0,CAF0320010050035,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Mbonessam, ,0,0,CAF0320010050036,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Ndoli, ,0,0,CAF0320010050037,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Ouham-Bac, ,0,0,CAF0320010050038,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Sasara,Sassara,0,0,CAF0320010050039,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Soumbe, ,0,0,CAF0320010050040,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Vona, ,0,0,CAF0320010050041,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Wikamo,Wikamo 1,0,0,CAF0320010050042,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Wikoma 2, ,0,0,CAF0320010050043,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Zembe, ,0,0,CAF0320010050044,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Zoro, ,0,0,CAF0320010050045,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Gbatong Gassan, ,0,0,CAF0320010050046,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bodingui, ,0,0,CAF0320010050047,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Berra, ,0,0,CAF0320010050048,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Bea bac, ,0,0,CAF0320010050049,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Boali, ,0,0,CAF0320010050050,Village,CAF,Ouham,Bossangoa,Ouham Bac,CAF032,CAF032001,CAF032001005
Aygonda, ,0,0,CAF0320050030001,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Badila, ,0,0,CAF0320050030002,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Badole, ,0,0,CAF0320050030003,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Boani 1,Boani,0,0,CAF0320050030004,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Boani 2, ,0,0,CAF0320050030005,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Boani Arabe, ,0,0,CAF0320050030006,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bobani, ,0,0,CAF0320050030007,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bodamba, ,0,0,CAF0320050030008,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bodayo, ,0,0,CAF0320050030009,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bodosson, ,0,0,CAF0320050030010,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Boganda, ,0,0,CAF0320050030011,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bogangue, ,0,0,CAF0320050030012,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bokonfio, ,0,0,CAF0320050030013,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Bondamon, ,0,0,CAF0320050030014,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Dao-Bac, ,0,0,CAF0320050030015,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Gpt Ndoumbou, ,0,0,CAF0320050030016,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Karagoua, ,0,0,CAF0320050030017,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Wangue 1, ,0,0,CAF0320050030018,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Yangoumara, ,0,0,CAF0320050030019,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Zamboutou, ,0,0,CAF0320050030020,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Zimi-Gbagoua, ,0,0,CAF0320050030021,Village,CAF,Ouham,Bouca,Ouham Fafa,CAF032,CAF032005,CAF032005003
Paoua, ,0,0,CAF0310040010001,Capital of Sub-prefecture,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Bedere,Bedere,0,0,CAF0310040010002,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Beorobin, ,0,0,CAF0310040010003,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Betoboinda 1,Betomboinda 1,0,0,CAF0310040010004,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Betoboinda 2,Betomboinda 2,0,0,CAF0310040010005,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Bonagbili,Bonabili,0,0,CAF0310040010006,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Bozoy 1, ,0,0,CAF0310040010007,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Bozoy 2, ,0,0,CAF0310040010008,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Bozoy 3, ,0,0,CAF0310040010009,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Bozoy 4, ,0,0,CAF0310040010010,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Djokpan,Ndjokpan,0,0,CAF0310040010011,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Freinzara, ,0,0,CAF0310040010012,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Gadoulou, ,0,0,CAF0310040010013,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Ganvoum, ,0,0,CAF0310040010014,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
Kone Woro,Koun-Woron,0,0,CAF0310040010015,Village,CAF,Ouham Pende,Paoua,Paoua,CAF031,CAF031004,CAF031004001
