OBJECTID,VillageAll,PC_DTM,PC_OCHA,PC_UNK,GPS_Source,Duplicate,DuplicatPC,Relation,DataSource,FB_POP,UrbanRural,POINT_X,POINT_Y,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,idps,hh_idp,ind_idp,abris_pdi_,abris_pdi1,retournes,hh_ret_rca,ind_ret_rc,abris_ret_,abris_ret1,retournes_,hh_ret_oth,ind_ret_ot,abris_reto,abris_re_1,TotalPop
2112, Badja 2, ,61320002, , SIGCAF, ,, , SIGCAF,457.1585989,Rural,21.474514,4.361541,Central African Republic,CF,Basse-Kotto,CF61,Kembé,CF613,Mboui,CF6132, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,457.1585989
2009, Badjia, ,61120002, , SIGCAF, ,, , SIGCAF,976.9950886,Rural,21.142126,4.624799,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,976.9950886
1467, Badole, ,32510005, , SIGCAF, ,, , SIGCAF,514.3903534,Rural,18.263658,6.554774,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Bouca Bobo,CF3251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,514.3903534
1162, Bady, ,31310002, , SIGCAF, ,, , SIGCAF,1119.631633,Rural,15.354665,6.956703,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1119.631633
388, Bafinili, ,11110002, , SIGCAF, ,, , SIGCAF,2174.892268,Urban,18.48284,4.497439,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2174.892268
729, Bafio, ,21120028, , SIGCAF, ,, , WRI,411.2581369,Rural,15.78840084,4.54745898,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Haute-Batouri,CF2112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,411.2581369
1148, Baforo, ,31230001, , SIGCAF, ,, , SIGCAF,1944.010183,Rural,15.899899,6.766854,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Péndé,CF3123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1944.010183
637, Bagandou, ,12170001, , SIGCAF, ,, , SIGCAF,4196.021962,Urban,17.848622,3.745663,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Moboma,CF1217, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,4196.021962
1818, Baganendji, ,43150006, , SIGCAF, ,, , SIGCAF,450.3520104,Urban,21.452504,5.741757,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Haute Baïdou,CF4315, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,450.3520104
624, Bagare, ,12150001, , SIGCAF, ,, , SIGCAF,1019.293816,Rural,17.84476,4.214094,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Léssé,CF1215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1019.293816
2303, Bagboula, ,62410002, , SIGCAF, ,, , SIGCAF,375.817891,Rural,23.97717,4.948939,Central African Republic,CF,Mbomou,CF62,Rafai,CF624,Rafai,CF6241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,375.817891
2288, Bagnon, ,62320004, , SIGCAF, ,, , SIGCAF,536.4846822,Rural,22.323218,4.284432,Central African Republic,CF,Mbomou,CF62,Gambo,CF623,Ngandou,CF6232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,536.4846822
1149, Bago, ,31230002, , SIGCAF, ,, , SIGCAF,349.3143298,Rural,15.965907,6.7336,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Péndé,CF3123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,349.3143298
2199, Bagoro, ,62120002, , SIGCAF, ,, , SIGCAF,434.3533204,Rural,22.60931,4.905726,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Sayo Niakari,CF6212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,434.3533204
677, Bagoua, ,12320004, , SIGCAF, ,, , SIGCAF,935.3497569,Rural,17.36169,4.071813,Central African Republic,CF,Lobaye,CF12,Boda,CF123,Lobaye,CF1232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,935.3497569
833, Bagoudou, ,21610001, , SIGCAF, ,, , SIGCAF,3874.957804,Rural,15.245211,3.935581,Central African Republic,CF,Mambéré-Kadéï,CF21,Dédé-Mokouba,CF216,Haute-Kadéi,CF2161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,3874.957804
1616, Baguela, ,41210003, , SIGCAF, ,, , SIGCAF,414.4350144,Rural,19.10573,6.329181,Central African Republic,CF,Kémo,CF41,Dékoa,CF412,Dekoa,CF4121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,414.4350144
1702, Baguia, ,42130001, , SIGCAF, ,, , SIGCAF,1275.44991,Rural,19.072904,7.085522,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Nana-Outa,CF4213, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1275.44991
389, Bah, ,11110003, , SIGCAF, ,, , SIGCAF,1434.625507,Rural,18.357548,4.594815,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1434.625507
1854, Baka, ,43340003, , SIGCAF, ,, , SIGCAF,400.1213093,Rural,19.897704,5.768264,Central African Republic,CF,Ouaka,CF43,Grimari,CF433,Pouyamba,CF4334, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,400.1213093
1431, Bakaba, ,32310003, , SIGCAF, ,, , SIGCAF,274.1050134,Rural,17.219096,7.312322,Central African Republic,CF,Ouham,CF32,Markounda,CF323,Nana Markounda,CF3231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,274.1050134
1703, Bakaba, ,42130002, , SIGCAF, ,, , SIGCAF,2108.840476,Urban,19.03517,7.106127,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Nana-Outa,CF4213, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2108.840476
860, Bakala, ,21720001, , SIGCAF, ,, , SIGCAF,310.5363819,Rural,16.867952,5.193678,Central African Republic,CF,Mambéré-Kadéï,CF21,Gadzi,CF217,Mbali,CF2172, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,310.5363819
1825, Bakala, ,43210001, , SIGCAF, ,, , SIGCAF,2759.683385,Rural,20.388232,6.193155,Central African Republic,CF,Ouaka,CF43,Bakala,CF432,Koudou-Bégo,CF4321, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,2759.683385
2010, Bakanga, ,61120003, , SIGCAF, ,, , SIGCAF,1576.904354,Rural,21.287792,4.59663,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1576.904354
978, Bakari, ,22310003, , SIGCAF, ,, , SIGCAF,846.8760313,Rural,14.735481,5.289288,Central African Republic,CF,Nana-Mambéré,CF22,Baboua,CF223,Baboua,CF2231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,846.8760313
1647, Bakaroua, ,41310002, , SIGCAF, ,, , SIGCAF,582.574168,Rural,19.603186,6.068737,Central African Republic,CF,Kémo,CF41,Mala,CF413,Mala,CF4131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,582.574168
526, Bakere 1, ,11510002, , SIGCAF, ,, , SIGCAF,1062.89743,Urban,17.665576,5.2556,Central African Republic,CF,Ombella M'Poko,CF11,Bossembélé,CF115,Bossembélé,CF1151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1062.89743
1834, Bakoa, ,43320003, , SIGCAF, ,, , SIGCAF,1591.199822,Rural,19.76682,5.754252,Central African Republic,CF,Ouaka,CF43,Grimari,CF433,Kobadja,CF4332, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1591.199822
1052, Bakobo, ,23120005, , SIGCAF, ,, , SIGCAF,678.862424,Rural,15.678811,3.402976,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Bilolo,CF2312, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,678.862424
1594, Bakongo, ,41120001, , SIGCAF, ,, , SIGCAF,3472.820522,Urban,19.152204,5.739337,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,3472.820522
1080, Bakote Foulbe, ,31120005, , SIGCAF, ,, , SIGCAF,998.6878368,Rural,16.812032,6.294621,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Dan-Gbabiri,CF3112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,998.6878368
969, Bakoto, ,22220002, , SIGCAF, ,, , SIGCAF,397.6936951,Rural,15.951518,5.52662,Central African Republic,CF,Nana-Mambéré,CF22,Baoro,CF222,Yoro-Samba Bougoulou,CF2222, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,397.6936951
2312, Bakouma, ,62510001, , SIGCAF, ,, , SIGCAF,5903.271829,Urban,22.781732,5.701929,Central African Republic,CF,Mbomou,CF62,Bakouma,CF625,Bakouma,CF6251, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,5903.271829
1163, Bakoussa, ,31310003, , SIGCAF, ,, , SIGCAF,1000.521885,Rural,15.477324,6.936326,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1000.521885
499, Bakpara, ,11210078, , SIGCAF, ,, , WRI,783.9706732,Rural,18.76157604,5.010543,Central African Republic,CF,Ombella M'Poko,CF11,Damara,CF112,Damara,CF1121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,783.9706732
2068, Balada 1, ,61230002, , SIGCAF, ,, , SIGCAF,911.2006505,Rural,21.239368,5.099231,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bangui-Ketté,CF6123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,911.2006505
1332, Balakaba, ,32140002, , SIGCAF, ,, , SIGCAF,327.8835517,Rural,17.722964,6.736625,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ben Zambé,CF3214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,327.8835517
1689, Balamba, ,42120001, , SIGCAF, ,, , SIGCAF,350.4863484,Rural,19.094162,6.928613,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,350.4863484
1979, Balanga, ,52120006, , SIGCAF, ,, , SIGCAF,391.5674152,Rural,22.142564,6.520598,Central African Republic,CF,Haute-Kotto,CF52,Bria,CF521,Daba Nydou,CF5212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,391.5674152
1240, Balao, ,31460001, , SIGCAF, ,, , SIGCAF,696.7274061,Rural,16.185113,7.001052,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,696.7274061
1636, Balaoua 2, ,41230001, , SIGCAF, ,, , SIGCAF,1484.244982,Rural,19.13922,6.048934,Central African Republic,CF,Kémo,CF41,Dékoa,CF412,Guiffa,CF4123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1484.244982
577, Balawa, ,12120001, , SIGCAF, ,, , SIGCAF,2321.47552,Rural,18.16065,3.748289,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbata,CF1212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2321.47552
734, Bale, ,21130005, , SIGCAF, ,, , SIGCAF,390.2270644,Rural,15.330012,4.559547,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Ouakanga,CF2113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,390.2270644
1793, Balego, ,43140005, , SIGCAF, ,, , SIGCAF,342.2981988,Rural,20.520632,5.852648,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Pladama-Ouaka,CF4314, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,342.2981988
751, Balego 2, ,21140001, , SIGCAF, ,, , SIGCAF,5842.142223,Urban,16.240964,3.927176,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Basse-Mambéré,CF2114, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,5842.142223
1744, Balekete (Azene), ,42210005, , SIGCAF, ,, , SIGCAF,493.4868248,Rural,19.896408,6.937158,Central African Republic,CF,Nana-Gribizi,CF42,Mbrès,CF422,Mbrés,CF4221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,493.4868248
1794, Balemandja, ,43140006, , SIGCAF, ,, , SIGCAF,605.6045055,Rural,20.58627,5.723878,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Pladama-Ouaka,CF4314, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,605.6045055
961, Balembe 2, ,22210005, , SIGCAF, ,, , SIGCAF,606.0181499,Rural,16.363723,5.590587,Central African Republic,CF,Nana-Mambéré,CF22,Baoro,CF222,Bawi Tédoa,CF2221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,606.0181499
1819, Baleyo, ,43150007, , SIGCAF, ,, , SIGCAF,422.7794383,Urban,21.42213,5.772341,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Haute Baïdou,CF4315, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,422.7794383
2132, Balidou 1, ,61510002, , SIGCAF, ,, , SIGCAF,313.09075,Urban,21.00214,4.670809,Central African Republic,CF,Basse-Kotto,CF61,Zangba,CF615,Ouambé,CF6151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,313.09075
1765, Balingba, ,43120010, , SIGCAF, ,, , SIGCAF,721.8304325,Rural,20.804062,6.042533,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Danga-Gboudou,CF4312, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,721.8304325
1766, Balingo, ,43120011, , SIGCAF, ,, , SIGCAF,980.3965576,Urban,21.077056,5.881756,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Danga-Gboudou,CF4312, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,980.3965576
2011, Baloba, ,61120004, , SIGCAF, ,, , SIGCAF,445.6468825,Rural,21.138842,4.645328,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,445.6468825
1096, Baloua, ,31140001, , SIGCAF, ,, , SIGCAF,349.2291423,Rural,16.365999,6.515086,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Kouazo,CF3114, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,349.2291423
2278, Baloudou, ,62310010, , SIGCAF, ,, , SIGCAF,752.7320432,Rural,21.985108,4.657095,Central African Republic,CF,Mbomou,CF62,Gambo,CF623,Gambo,CF6231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,752.7320432
1021, Baloue, ,23110002, , SIGCAF, ,, , SIGCAF,388.3581041,Urban,16.026944,3.526212,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Nola,CF2311, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,388.3581041
1114, Bam, ,31210006, , SIGCAF, ,, , SIGCAF,450.5165318,Rural,15.910647,6.557744,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,450.5165318
1547, Bamara-Kassa´, ,32640001, , SIGCAF, ,, ," SIGCAF, verified by OCHA field staff",1009.834259,Rural,18.384626,7.386166,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Ouassi,CF3264, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1009.834259
1595, Bamassa 1, ,41120003, , SIGCAF, ,, , SIGCAF,927.4801796,Rural,19.505988,5.788392,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,927.4801796
1596, Bamassa 3, ,41120005, , SIGCAF, ,, , SIGCAF,969.3213908,Rural,19.1248,5.804321,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,969.3213908
1690, Bamatara, ,42120002, , SIGCAF, ,, , SIGCAF,938.0774825,Rural,18.993366,6.932527,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,938.0774825
1727, Bamatara, ,42150002, , SIGCAF, ,, , SIGCAF,2564.677674,Rural,19.21151,6.842788,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2564.677674
1252, Bambara, ,31480003, , SIGCAF, ,, , SIGCAF,2105.940112,Rural,16.431468,7.109354,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Banh,CF3148, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2105.940112
2200, Bambarassa, ,62120003, , SIGCAF, ,, , SIGCAF,879.7029273,Rural,22.761466,4.82055,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Sayo Niakari,CF6212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,879.7029273
1760, Bambari, ,43110001, , SIGCAF, ,, , SIGCAF,18962.09775,Urban,20.654183,5.764845,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Bambari,CF4311, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,18962.09775
861, Bambea, ,21720002, , SIGCAF, ,, , SIGCAF,540.9343426,Rural,16.854188,5.041006,Central African Republic,CF,Mambéré-Kadéï,CF21,Gadzi,CF217,Mbali,CF2172, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,540.9343426
2113, Bambia, ,61320003, , SIGCAF, ,, , SIGCAF,786.3127901,Rural,21.648654,4.536986,Central African Republic,CF,Basse-Kotto,CF61,Kembé,CF613,Mboui,CF6132, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,786.3127901
1469, Bambia 1, ,32510009, , SIGCAF, ,, , SIGCAF,1543.17106,Rural,18.33531,6.559873,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Bouca Bobo,CF3251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1543.17106
678, Bambio, ,12320006, , SIGCAF, ,, , SIGCAF,1230.500318,Rural,16.978506,3.946041,Central African Republic,CF,Lobaye,CF12,Boda,CF123,Lobaye,CF1232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1230.500318
735, Bambo, ,21130006, , SIGCAF, ,, , SIGCAF,390.2270644,Rural,15.298646,4.597048,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Ouakanga,CF2113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,390.2270644
679, Bamboundji, ,12320007, , SIGCAF, ,, , SIGCAF,577.4768065,Rural,17.241542,4.030085,Central African Republic,CF,Lobaye,CF12,Boda,CF123,Lobaye,CF1232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,577.4768065
2279, Bamboyo, ,62310011, , SIGCAF, ,, , SIGCAF,300.247051,Rural,22.30067,4.519199,Central African Republic,CF,Mbomou,CF62,Gambo,CF623,Gambo,CF6231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,300.247051
660, Bame, ,12210004, , SIGCAF, ,, , SIGCAF,409.9497108,Rural,18.566708,3.656332,Central African Republic,CF,Lobaye,CF12,Mongoumba,CF122,Mongoumba,CF1221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,409.9497108
1053, Bamina, ,23120006, , SIGCAF, ,, , SIGCAF,1400.827224,Rural,15.658717,3.404509,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Bilolo,CF2312, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1400.827224
1192, Banale, ,31420001, , SIGCAF, ,, , SIGCAF,509.1714844,Rural,16.476778,6.762089,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mom,CF3142, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,509.1714844
1441, Bananga, ,32410002, , SIGCAF, ,, , SIGCAF,867.303785,Rural,16.826558,7.195985,Central African Republic,CF,Ouham,CF32,Nangha Boguila,CF324,Nangha Boguila,CF3241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,867.303785
1193, Banda, ,31420002, , SIGCAF, ,, , SIGCAF,1322.325945,Rural,16.338131,6.73499,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mom,CF3142, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1322.325945
1820, Banda, ,43150008, , SIGCAF, ,, , SIGCAF,710.3682875,Rural,21.545568,5.718142,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Haute Baïdou,CF4315, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,710.3682875
2069, Banda, ,61230004, , SIGCAF, ,, , SIGCAF,973.3279676,Rural,21.150948,5.063952,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bangui-Ketté,CF6123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,973.3279676
2170, Banda, ,61610002, , SIGCAF, ,, , SIGCAF,693.1338882,Rural,21.750718,4.344466,Central African Republic,CF,Basse-Kotto,CF61,Satéma,CF616,Kotto-Oubangui,CF6161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,693.1338882
1901, Banda 1, ,43430004, , SIGCAF, ,, , SIGCAF,1582.712742,Rural,20.427986,4.836535,Central African Republic,CF,Ouaka,CF43,Kouango,CF434,Cochio-Toulou,CF4343, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1582.712742
2012, Banda 1, ,61120006, , SIGCAF, ,, , SIGCAF,1731.166736,Rural,21.147506,4.385822,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1731.166736
2013, Banda 3, ,61120007, , SIGCAF, ,, , SIGCAF,1182.678265,Urban,21.044234,4.486131,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1182.678265
1670, Banda Mbi, ,41420002, , SIGCAF, ,, , SIGCAF,774.4586383,Rural,19.799568,5.118846,Central African Republic,CF,Kémo,CF41,Ndjoukou,CF414,Galabadja,CF4142, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,774.4586383
1745, Banda-Boa, ,42210006, , SIGCAF, ,, , SIGCAF,542.8355073,Rural,19.94162,7.042568,Central African Republic,CF,Nana-Gribizi,CF42,Mbrès,CF422,Mbrés,CF4221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,542.8355073
2133, Banda-Dakoto, ,61510004, , SIGCAF, ,, , SIGCAF,723.5875111,Urban,20.99557,4.662844,Central African Republic,CF,Basse-Kotto,CF61,Zangba,CF615,Ouambé,CF6151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,723.5875111
2079, Banda-Deka, ,61240001, , SIGCAF, ,, , SIGCAF,462.2832053,Rural,21.332646,4.882871,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bakou,CF6124, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,462.2832053
2014, Banda-Fara, ,61120008, , SIGCAF, ,, , SIGCAF,1276.949721,Rural,21.29391,4.498012,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1276.949721
2015, Banda-Gbazingui, ,61120009, , SIGCAF, ,, , SIGCAF,1568.334221,Urban,21.255816,4.428773,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1568.334221
1902, Bandakandja, ,43430005, , SIGCAF, ,, , SIGCAF,255.0652767,Rural,20.43899,4.856981,Central African Republic,CF,Ouaka,CF43,Kouango,CF434,Cochio-Toulou,CF4343, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,255.0652767
1511, Banda-Mandja 1, ,32540003, , SIGCAF, ,, , SIGCAF,503.6792244,Rural,18.36251,6.317329,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Fafa Boungou,CF3254, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,503.6792244
1512, Banda-Mandja 2, ,32540004, , SIGCAF, ,, , SIGCAF,565.479466,Rural,18.308552,6.452967,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Fafa Boungou,CF3254, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,565.479466
2134, Banda-Ngouatchi, ,61510006, , SIGCAF, ,, , SIGCAF,2017.695944,Rural,20.92709,4.543483,Central African Republic,CF,Basse-Kotto,CF61,Zangba,CF615,Ouambé,CF6151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2017.695944
2135, Banda-Ogboudou, ,61510007, , SIGCAF, ,, , SIGCAF,591.3936389,Rural,21.03121,4.723614,Central African Republic,CF,Basse-Kotto,CF61,Zangba,CF615,Ouambé,CF6151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,591.3936389
2080, Banda-Pele, ,61240002, , SIGCAF, ,, , SIGCAF,489.034637,Rural,21.286302,4.693691,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bakou,CF6124, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,489.034637
2171, Bandasse, ,61610003, , SIGCAF, ,, , SIGCAF,523.8802644,Rural,21.834164,4.310346,Central African Republic,CF,Basse-Kotto,CF61,Satéma,CF616,Kotto-Oubangui,CF6161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,523.8802644
2136, Banda-Wele, ,61510008, , SIGCAF, ,, , SIGCAF,633.1390722,Rural,20.917846,4.546035,Central African Republic,CF,Basse-Kotto,CF61,Zangba,CF615,Ouambé,CF6151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,633.1390722
1296, Bandengue, ,31610003, , SIGCAF, ,, , SIGCAF,1350.851694,Rural,16.550396,5.973812,Central African Republic,CF,Ouham Pendé,CF31,Bossemtélé,CF316,Binon,CF3161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1350.851694
628, Bandjia, ,12160001, , SIGCAF, ,, , SIGCAF,3396.921454,Rural,17.722426,4.129638,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Nola,CF1216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,3396.921454
719, Bandjouma, ,21120002, , SIGCAF, ,, , SIGCAF,554.7202777,Rural,15.81903,4.325102,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Haute-Batouri,CF2112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,554.7202777
2070, Bando, ,61230006, , SIGCAF, ,, , SIGCAF,952.6188619,Rural,21.071918,5.161923,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bangui-Ketté,CF6123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,952.6188619
