"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"325","outils_aratoires","sexe_chef_menage","suff","femme",0.0120490601545076,NA,NA,NA,"admin_0","RCA"
"425","outils_aratoires","sexe_chef_menage","aucun","homme",0.357459704803619,NA,NA,NA,"admin_0","RCA"
"522","outils_aratoires","sexe_chef_menage","insuff","homme",0.630396640721179,NA,NA,NA,"admin_0","RCA"
"615","outils_aratoires","sexe_chef_menage","suff","homme",0.0121436544752024,NA,NA,NA,"admin_0","RCA"
"138","cendres","sexe_chef_menage","non","femme",0.748458735275149,NA,NA,NA,"admin_0","RCA"
"226","cendres","sexe_chef_menage","oui","femme",0.251541264724851,NA,NA,NA,"admin_0","RCA"
"326","cendres","sexe_chef_menage","non","homme",0.685270862794597,NA,NA,NA,"admin_0","RCA"
"426","cendres","sexe_chef_menage","oui","homme",0.314729137205403,NA,NA,NA,"admin_0","RCA"
"dependent.var10","savon_toilette_azur","sexe_chef_menage",NA,"homme",0.638901862459502,NA,NA,NA,"admin_0","RCA"
"dependent.var19","savon_toilette_azur","sexe_chef_menage",NA,"femme",0.686021315994577,NA,NA,NA,"admin_0","RCA"
"dependent.var20","savon_lessive","sexe_chef_menage",NA,"homme",2.00774953453549,NA,NA,NA,"admin_0","RCA"
"dependent.var110","savon_lessive","sexe_chef_menage",NA,"femme",1.80225277256003,NA,NA,NA,"admin_0","RCA"
"dependent.var21","pot","sexe_chef_menage",NA,"homme",0.163633979977984,NA,NA,NA,"admin_0","RCA"
"dependent.var111","pot","sexe_chef_menage",NA,"femme",0.266370763536252,NA,NA,NA,"admin_0","RCA"
"dependent.var22","gobelet","sexe_chef_menage",NA,"homme",2.81097153246395,NA,NA,NA,"admin_0","RCA"
"dependent.var112","gobelet","sexe_chef_menage",NA,"femme",3.02999168791382,NA,NA,NA,"admin_0","RCA"
"dependent.var23","serviette_hyg","sexe_chef_menage",NA,"homme",0.75797488083783,NA,NA,NA,"admin_0","RCA"
"dependent.var113","serviette_hyg","sexe_chef_menage",NA,"femme",0.947395732756923,NA,NA,NA,"admin_0","RCA"
"dependent.var24","bidons_cap","sexe_chef_menage",NA,"femme",42.2155310825656,NA,NA,NA,"admin_0","RCA"
"dependent.var114","bidons_cap","sexe_chef_menage",NA,"homme",47.8113510494625,NA,NA,NA,"admin_0","RCA"
"139","nfi_2_type_abri","sexe_chef_menage","abri_urgence","femme",0.0823089185468028,NA,NA,NA,"admin_0","RCA"
"227","nfi_2_type_abri","sexe_chef_menage","aucun","femme",0.00107083561815059,NA,NA,NA,"admin_0","RCA"
"327","nfi_2_type_abri","sexe_chef_menage","autre","femme",0.0231423443056089,NA,NA,NA,"admin_0","RCA"
"427","nfi_2_type_abri","sexe_chef_menage","habitat_paille","femme",0.605976259035505,NA,NA,NA,"admin_0","RCA"
"523","nfi_2_type_abri","sexe_chef_menage","maison_dur","femme",0.286279005278953,NA,NA,NA,"admin_0","RCA"
"616","nfi_2_type_abri","sexe_chef_menage","nsp","femme",0.00122263721497989,NA,NA,NA,"admin_0","RCA"
"76","nfi_2_type_abri","sexe_chef_menage","abri_urgence","homme",0.0889284904708105,NA,NA,NA,"admin_0","RCA"
"86","nfi_2_type_abri","sexe_chef_menage","aucun","homme",0.000391998520201209,NA,NA,NA,"admin_0","RCA"
"96","nfi_2_type_abri","sexe_chef_menage","autre","homme",0.0285118580312926,NA,NA,NA,"admin_0","RCA"
"106","nfi_2_type_abri","sexe_chef_menage","habitat_paille","homme",0.663226638999234,NA,NA,NA,"admin_0","RCA"
"1112","nfi_2_type_abri","sexe_chef_menage","maison_dur","homme",0.218922839042624,NA,NA,NA,"admin_0","RCA"
"1210","nfi_2_type_abri","sexe_chef_menage","nsp","homme",1.81749358379644e-05,NA,NA,NA,"admin_0","RCA"
"140","nfi_propr_abri_propre","sexe_chef_menage","non","femme",0.235003008935322,NA,NA,NA,"admin_0","RCA"
"228","nfi_propr_abri_propre","sexe_chef_menage","nsp","femme",0.00248988467508893,NA,NA,NA,"admin_0","RCA"
"328","nfi_propr_abri_propre","sexe_chef_menage","oui","femme",0.76250710638959,NA,NA,NA,"admin_0","RCA"
"428","nfi_propr_abri_propre","sexe_chef_menage","non","homme",0.185791976324557,NA,NA,NA,"admin_0","RCA"
"524","nfi_propr_abri_propre","sexe_chef_menage","nsp","homme",0.000296270093609042,NA,NA,NA,"admin_0","RCA"
"617","nfi_propr_abri_propre","sexe_chef_menage","oui","homme",0.813911753581834,NA,NA,NA,"admin_0","RCA"
"144","nfi_propr_abri","sexe_chef_menage","autre","femme",0.0850621154137199,NA,NA,NA,"admin_0","RCA"
"229","nfi_propr_abri","sexe_chef_menage","location","femme",0.431685374005963,NA,NA,NA,"admin_0","RCA"
"329","nfi_propr_abri","sexe_chef_menage","occupe","femme",0.0380666730627638,NA,NA,NA,"admin_0","RCA"
"429","nfi_propr_abri","sexe_chef_menage","pret","femme",0.445185837517553,NA,NA,NA,"admin_0","RCA"
"525","nfi_propr_abri","sexe_chef_menage","autre","homme",0.135408974553785,NA,NA,NA,"admin_0","RCA"
"618","nfi_propr_abri","sexe_chef_menage","location","homme",0.354994828032805,NA,NA,NA,"admin_0","RCA"
